CD_CORRESP_HAB;CD_HAB_ENTRE;CD_HAB_SORTIE;CD_TYPE_RELATION;LB_CONDITION;LB_REMARQUES;VALIDITE;CD_TYPO_ENTRE;CD_TYPO_SORTIE;DATE_CREA;DATE_MODIF
5850;3609;3779;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5852;3609;10664;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
66931;52879;7227;1;;;true;107;46;2023-02-20 17:42:12;
5854;3610;3778;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5856;3610;10663;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
66932;52880;13757;1;;;true;107;46;2023-02-20 17:42:12;
5858;3611;3776;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5860;3611;20856;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5862;3612;3776;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5864;3612;20860;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5866;3613;3776;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5868;3613;10667;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67012;51960;26551;1;;;true;107;46;2023-02-20 17:42:12;
5870;3615;3784;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5872;3615;17624;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67013;51961;28457;5;;;true;107;46;2023-02-20 17:42:12;
5874;3616;3785;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5876;3616;17625;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67014;51961;812;3;;;true;107;46;2023-02-20 17:42:12;
5878;3617;3786;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5880;3617;17626;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67015;51984;809;1;;;true;107;46;2023-02-20 17:42:12;
5882;3618;3780;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
67016;51985;809;2;;;true;107;46;2023-02-20 17:42:12;
5886;3619;3781;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
67017;52005;809;2;;;true;107;46;2023-02-20 17:42:12;
5890;3620;3782;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
67018;52006;809;2;;;true;107;46;2023-02-20 17:42:12;
5894;3621;3783;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5896;3621;10683;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5898;3622;3784;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5900;3622;17623;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5902;3623;3759;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5904;3623;17619;5;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5906;3624;3770;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5908;3624;11007;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5910;3625;3758;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5912;3625;11071;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5914;3626;3760;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5916;3626;20859;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5918;3627;3761;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5920;3627;17616;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67023;51898;2569;3;;;true;107;46;2023-02-20 17:42:12;
5922;3628;3767;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5924;3628;11008;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67024;51898;787;3;;;true;107;46;2023-02-20 17:42:12;
5926;3629;3765;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5928;3629;11009;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67025;51899;2569;3;;;true;107;46;2023-02-20 17:42:12;
5930;3630;3768;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5932;3630;11010;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67026;51899;2571;3;;;true;107;46;2023-02-20 17:42:12;
5934;3631;3766;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5936;3631;11011;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67027;51900;28458;2;;;true;107;46;2023-02-20 17:42:12;
5938;3632;3769;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5940;3632;11012;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67028;51901;2573;1;;;true;107;46;2023-02-20 17:42:12;
5942;3633;3763;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5944;3633;11013;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5946;3634;3768;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5948;3634;11014;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5950;3635;3774;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5952;3635;17481;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
67031;51989;7137;3;;;true;107;46;2023-02-20 17:42:12;
67032;52016;7137;1;;;true;107;46;2023-02-20 17:42:12;
5955;3637;3775;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5957;3637;20855;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5959;3638;3777;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5961;3638;10662;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5962;3639;3815;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5963;3639;11041;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5964;3640;3814;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5965;3640;11040;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5966;3641;3816;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5967;3641;11031;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5969;3643;3830;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5971;3643;10677;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5973;3644;3835;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5975;3644;10678;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5977;3645;3835;2;;"conservé ; regroupé";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5979;3645;10679;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5980;3646;3821;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5981;3646;11017;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5982;3647;3818;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5983;3647;10964;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5984;3648;3817;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5985;3648;4980;2;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5987;3649;11015;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5988;3650;3820;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5989;3650;11016;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5990;3652;3823;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5991;3652;11019;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5992;3653;3824;1;;"conservé ; libellé modifié";true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5994;3654;3825;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5995;3654;10935;1;;;true;6;7;2014-06-19 11:25:50;2015-03-25 15:58:40
5996;3655;3826;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
5998;3656;3827;1;;conservé;true;6;32;2014-06-19 11:25:50;2015-03-25 15:58:40
4885;2708;17626;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
67034;52017;28463;5;;;true;107;46;2023-02-20 17:42:12;
67036;52019;790;2;;;true;107;46;2023-02-20 17:42:12;
4889;2709;580;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4890;2709;582;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4891;2709;627;1;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
67037;52047;790;2;;;true;107;46;2023-02-20 17:42:12;
67033;52017;28459;5;;;true;107;46;2023-02-20 17:42:12;
4894;2709;1595;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4895;2709;1596;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4896;2709;1597;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4897;2709;1600;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4898;2709;1604;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4899;2709;1609;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4900;2709;1611;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4901;2709;1674;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4902;2709;1684;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4903;2709;3000;;;;true;8;16;2014-06-19 11:25:49;2015-03-25 15:58:40
4904;2709;3115;;;;true;8;16;2014-06-19 11:25:49;2015-03-25 15:58:40
67038;52048;7135;1;;;true;107;46;2023-02-20 17:42:12;
67039;52049;13598;1;;;true;107;46;2023-02-20 17:42:12;
4907;2709;4690;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4908;2709;4696;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4909;2709;4700;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4910;2709;4709;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4911;2709;4728;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4912;2709;4745;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4913;2709;4752;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4914;2709;5025;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4915;2709;5038;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4916;2709;10432;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4917;2709;10433;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4918;2709;10434;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4919;2709;10435;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4920;2709;10436;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4921;2709;10437;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4922;2709;10498;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4923;2709;10577;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4924;2709;10578;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4925;2709;10582;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4926;2709;11044;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4927;2709;11052;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4928;2709;17389;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4929;2709;17390;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4930;2709;17391;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4931;2709;17450;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
67040;52050;13599;1;;;true;107;46;2023-02-20 17:42:12;
67041;52051;13600;1;;;true;107;46;2023-02-20 17:42:12;
67042;51687;13601;1;;;true;107;46;2023-02-20 17:42:12;
4935;2710;580;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4936;2710;589;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4937;2710;590;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4938;2710;661;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
67043;51688;13602;1;;;true;107;46;2023-02-20 17:42:12;
67044;51689;13603;1;;;true;107;46;2023-02-20 17:42:12;
67047;51970;2570;1;;;true;107;46;2023-02-20 17:42:12;
67048;51971;28463;2;;;true;107;46;2023-02-20 17:42:12;
67049;51972;28427;3;;;true;107;46;2023-02-20 17:42:12;
67050;51972;28430;3;;;true;107;46;2023-02-20 17:42:12;
67051;51973;28430;1;;;true;107;46;2023-02-20 17:42:12;
4948;2710;1595;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4949;2710;1596;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4950;2710;1597;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4951;2710;1598;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4952;2710;1600;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4953;2710;1602;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4954;2710;1650;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4955;2710;1658;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4956;2710;3116;;;;true;8;16;2014-06-19 11:25:49;2015-03-25 15:58:40
67052;51990;28427;1;;;true;107;46;2023-02-20 17:42:12;
4964;2710;4689;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4965;2710;4691;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4967;2710;4693;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4968;2710;4694;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4969;2710;4697;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4971;2710;4699;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4972;2710;4701;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4973;2710;4704;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4975;2710;4715;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4976;2710;4919;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4977;2710;4920;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4979;2710;10414;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4980;2710;10415;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4981;2710;10416;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4982;2710;10417;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4984;2710;10421;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4985;2710;10422;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4986;2710;10423;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4988;2710;10425;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4989;2710;10428;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4990;2710;10429;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4992;2710;10431;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4993;2710;10453;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4994;2710;10454;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4995;2710;10498;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4997;2710;10904;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4998;2710;10905;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
4999;2710;10906;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5001;2710;17379;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5002;2710;17380;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5003;2710;17381;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5005;2710;17383;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5006;2710;17384;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5007;2710;17385;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5010;2711;580;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5011;2711;582;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5012;2711;635;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5014;2711;902;;;;true;8;16;2014-06-19 11:25:49;2015-03-25 15:58:40
66933;52881;13758;1;;;true;107;46;2023-02-20 17:42:12;
5018;2711;1597;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5019;2711;1600;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5020;2711;1604;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5022;2711;1674;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5023;2711;1684;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
66943;53144;28486;3;;;true;107;46;2023-02-20 17:42:12;
66944;53145;;2;;;true;107;46;2023-02-20 17:42:12;
5036;2711;4709;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5037;2711;4727;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5039;2711;5004;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5040;2711;5023;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5041;2711;5024;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5043;2711;11007;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5044;2711;11008;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5045;2711;11009;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5047;2711;11011;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5048;2711;11012;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5049;2711;11013;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5051;2711;11034;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5052;2711;11045;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5053;2711;11054;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5054;2711;11071;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5055;2711;17603;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5056;2711;17615;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5057;2711;17616;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5058;2711;17620;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5059;2711;20859;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
66945;53146;;2;;;true;107;46;2023-02-20 17:42:12;
66946;53147;28483;3;;;true;107;46;2023-02-20 17:42:12;
66947;53147;28485;3;;;true;107;46;2023-02-20 17:42:12;
66948;53147;7159;5;;;true;107;46;2023-02-20 17:42:12;
5064;2712;582;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5065;2712;662;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5066;2712;900;;;;true;8;16;2014-06-19 11:25:49;2015-03-25 15:58:40
66949;53148;13672;1;;;true;107;46;2023-02-20 17:42:12;
66950;52716;813;1;;;true;107;46;2023-02-20 17:42:12;
5069;2712;1604;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5070;2712;1611;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5071;2712;1674;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5072;2712;1684;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
66951;52717;28484;1;;;true;107;46;2023-02-20 17:42:12;
66954;52991;28496;5;;;true;107;46;2023-02-20 17:42:12;
66955;52992;28498;2;;;true;107;46;2023-02-20 17:42:12;
66956;53015;28498;2;;;true;107;46;2023-02-20 17:42:12;
5079;2712;4723;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5080;2712;4725;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5081;2712;4730;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5082;2712;4737;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5083;2712;4750;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5084;2712;4980;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5085;2712;5023;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5086;2712;5029;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5087;2712;10662;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5088;2712;10663;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5089;2712;10664;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5090;2712;10667;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5091;2712;10957;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5092;2712;11034;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5093;2712;11045;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5094;2712;17603;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5095;2712;17615;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5096;2712;20856;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5097;2712;20860;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
66957;53016;28498;2;;;true;107;46;2023-02-20 17:42:12;
66958;53017;28504;2;;;true;107;46;2023-02-20 17:42:12;
66959;53018;28487;2;;;true;107;46;2023-02-20 17:42:12;
66960;53042;28504;2;;;true;107;46;2023-02-20 17:42:12;
66961;53043;2635;1;;;true;107;46;2023-02-20 17:42:12;
66962;53044;2635;2;;;true;107;46;2023-02-20 17:42:12;
66963;53045;2635;2;;;true;107;46;2023-02-20 17:42:12;
66964;53046;2635;2;;;true;107;46;2023-02-20 17:42:12;
5106;2713;579;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5107;2713;580;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5108;2713;581;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5109;2713;582;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5110;2713;583;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5111;2713;585;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5112;2713;591;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5113;2713;661;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5114;2713;662;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5115;2713;663;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
66965;53067;7138;5;;;true;107;46;2023-02-20 17:42:12;
66966;53067;2584;5;;;true;107;46;2023-02-20 17:42:12;
66967;53067;7141;5;;;true;107;46;2023-02-20 17:42:12;
66968;53068;13604;1;;;true;107;46;2023-02-20 17:42:12;
66969;53069;13605;1;;;true;107;46;2023-02-20 17:42:12;
66970;53070;13606;1;;;true;107;46;2023-02-20 17:42:12;
66971;53091;13607;1;;;true;107;46;2023-02-20 17:42:12;
66972;53092;13608;1;;;true;107;46;2023-02-20 17:42:12;
66973;53093;13609;1;;;true;107;46;2023-02-20 17:42:12;
66974;53094;2634;1;;;true;107;46;2023-02-20 17:42:12;
66975;53119;2584;1;;;true;107;46;2023-02-20 17:42:12;
5132;2713;1591;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5133;2713;1592;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5134;2713;1593;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5135;2713;1594;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5136;2713;1601;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5138;2713;1608;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5139;2713;1610;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5140;2713;1612;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5142;2713;1617;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5143;2713;1618;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5144;2713;1619;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5145;2713;1622;5;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5147;2713;1663;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
5148;2713;1669;3;;;true;8;7;2014-06-19 11:25:49;2015-03-25 15:58:40
66978;53048;2636;2;;;true;107;46;2023-02-20 17:42:12;
66979;53049;2636;2;;;true;107;46;2023-02-20 17:42:12;
66980;53050;2592;2;;;true;107;46;2023-02-20 17:42:12;
66981;51869;7130;5;;;true;107;46;2023-02-20 17:42:12;
66982;51869;7131;5;;;true;107;46;2023-02-20 17:42:12;
66984;51883;7132;5;;;true;107;46;2023-02-20 17:42:12;
66985;51884;7132;5;;;true;107;46;2023-02-20 17:42:12;
66986;51885;7132;5;;;true;107;46;2023-02-20 17:42:12;
66987;51886;7132;5;;;true;107;46;2023-02-20 17:42:12;
