CD_NOM;Nom scientifique;Indicatrice ZH
671480;Cyclophyllum subalatum (Baill.) Guillaumin, 1930;-
671481;Cyclophyllum tenuipes Guillaumin, 1953;-
830194;Cyclophyllum tieaense Mouly, 2015;-
830158;Cyclophyllum tiebaghiense Mouly & Jeanson;-
807467;Peponidium ovato-oblongum (K.Schum.) Mouly, 2009;-
807468;Peponidium venulosum (Boivin ex Baill.) Razafim., Lantz & B.Bremer, 2007;-
671701;Psydrax paradoxa (Virot) Mouly, 2006;-
710407;Pyrostria commersonii J.F.Gmel., 1791;-
807497;Pyrostria heliconioides Mouly, 2009;-
706744;Pyrostria orbicularis A.Rich. ex DC., 1830;-
887350;Rubioideae Verdc., 1958;-
447479;Coprosma cookei Fosberg, 1937;-
447480;Coprosma esulcata (F.Br.) Fosberg, 1956;-
773985;Coprosma fatuhivaensis W.L.Wagner & Lorence, 2011;-
773986;Coprosma meyeri W.L.Wagner & Lorence, 2011;-
447481;Coprosma nephelephila J.Florence, 1986;-
447482;Coprosma orohenensis J.W.Moore, 1940;-
447483;Coprosma rapensis F.Br., 1935;-
448699;Coprosma rapensis var. rapensis F.Br., 1935;-
448698;Coprosma rapensis var. mangarevica Fosberg, 1937;-
447484;Coprosma reticulata J.Florence, 1986;-
447485;Coprosma setosa J.W.Moore, 1933;-
448238;Coprosma taitensis A.Gray, 1860;-
448703;Coprosma taitensis var. taitensis A.Gray, 1860;-
971579;Coprosma taitensis var. genuina Fosberg, 1937;-
448700;Coprosma taitensis var. glabrata (J.W.Moore) Fosberg, 1937;-
448701;Coprosma taitensis var. oliveri Fosberg, 1937;-
448702;Coprosma taitensis var. raiateensis (J.W.Moore) Fosberg, 1937;-
773987;Coprosma temetiuensis W.L.Wagner & Lorence, 2011;-
448434;Coprosma velutina Fosberg, 1937;-
672702;Normandia Hook.f., 1872;-
674449;Normandia neocaledonica Hook.f.;-
734723;Coussarea granvillei Delprete & B.M.Boom, 1999;-
734724;Coussarea hallei Steyerm., 1972;-
887581;Coussarea lutea (Aubl.) Delprete, 2015;-
734728;Coussarea micrococca Bremek., 1934;-
779485;Coussarea spicata Delprete, 2006;-
734731;Coussarea violacea Aubl., 1775;-
734751;Faramea guianensis (Aubl.) Bremek., 1934;-
734752;Faramea irwinii Steyerm., 1967;-
734753;Faramea lourteigiana Steyerm., 1972;-
779486;Faramea pedunculata (Bremek.) Delprete, 2006;-
734756;Faramea quadricostata Bremek., 1934;-
807294;Danais comorensis Drake, 1899;-
706308;Gaertnera vaginata Lam., 1797;-
807522;Saldinia boiviniana (Baill.) Bremek., 1957;-
673483;Coelospermum balansanum Baill.;-
673484;Coelospermum crassifolium J.T.Johanss.;-
830121;Coelospermum fragrans (Montrouz.) Baill. ex Guillaumin, 1930;-
674448;Coelospermum monticolum Baill. ex Guillaumin, 1930;-
830308;Gynochthodes artensis (Montrouz.) Razafim. & B.Bremer, 2011;-
673974;Gynochthodes billardierei (Baill.) Razafim. & B.Bremer, 2011;-
673975;Gynochthodes candollei (Montrouz.) Razafim. & B.Bremer, 2011;-
673976;Gynochthodes collina (Schltr.) Razafim. & B.Bremer, 2011;-
673977;Gynochthodes decipiens (Schltr.) Razafim. & B.Bremer, 2011;-
673978;Gynochthodes deplanchei (Hook.f.) Razafim. & B.Bremer, 2011;-
673980;Gynochthodes glaucescens (Schltr.) Razafim. & B.Bremer, 2011;-
673981;Gynochthodes kanalensis (Baill. ex Guillaumin) Razafim. & B.Bremer, 2011;-
673983;Gynochthodes montana (J.T.Johanss.) Razafim. & B.Bremer, 2011;-
673985;Gynochthodes neocaledonica (S.Moore) Razafim. & B.Bremer, 2011;-
673986;Gynochthodes phyllireoides (Labill.) Razafim. & B.Bremer, 2011;-
673987;Gynochthodes truncata (J.T.Johanss.) Razafim. & B.Bremer, 2011;-
447522;Ophiorrhiza nelsonii Seem., 1866;-
447523;Ophiorrhiza orofenensis S.P.Darwin, 1976;-
447524;Ophiorrhiza platycarpa S.P.Darwin, 1976;-
447525;Ophiorrhiza scorpioidea Nadeaud, 1873;-
447526;Ophiorrhiza setosa S.P.Darwin, 1976;-
447527;Ophiorrhiza solanderi Seem.;-
447528;Ophiorrhiza subumbellata G.Forst., 1786;-
447529;Ophiorrhiza tahitensis Seem., 1866;-
807449;Paederia ntiti Mouly & Puff, 2010;-
734891;Psychotria squamelligera Steyerm., 1984;-
706036;Chassalia bosseri Verdc., 1983;-
807245;Chassalia comorensis Bremek.;-
706038;Chassalia corallioides (Cordem.) Verdc., 1983;-
706039;Chassalia gaertneroides (Cordem.) Verdc., 1983;-
884062;Eumachia collina (Labill.) Barrabé, C.M.Taylor & Razafim., 2017;-
884067;Eumachia lyciiflora (Baill.) Barrabé, C.M.Taylor & Razafim., 2017;-
884068;Eumachia oleoides (Baill.) Barrabé, C.M.Taylor & Razafim., 2017;-
887452;Notopleura lateralis (Steyerm.) C.M.Taylor, 2001;-
734806;Notopleura microbracteata (Steyerm.) C.M.Taylor, 2001;-
734807;Notopleura saulensis (Steyerm.) C.M.Taylor, 2001;-
887484;Palicourea alloantha (Steyerm.) Delprete & J.H.Kirkbr., 2016;-
892480;Palicourea aurantiosplendens O.Lachenaud & Delprete, 2018;-
887529;Palicourea bostrychothyrsus (Sandwith) Delprete & J.H.Kirkbr., 2016;-
635267;Palicourea croceoides Ham., 1825;-
887488;Palicourea cypellantha (Steyerm.) Delprete & J.H.Kirkbr., 2016;-
635268;Palicourea domingensis (Jacq.) DC., 1830;-
887489;Palicourea granvillei (Steyerm.) Delprete & J.H.Kirkbr., 2016;-
887469;Palicourea hirta (Miq.) Delprete & J.H.Kirkbr., 2016;-
887512;Palicourea jenmanii (Wernham) C.M.Taylor, 2015;-
740769;Palicourea longistipulata subsp. chrysorrhachis (Bremek.) Steyerm., 1972;-
887491;Palicourea muscosa (Jacq.) Delprete & J.H.Kirkbr., 2016;-
887532;Palicourea pullei (Bremek.) Delprete & J.H.Kirkbr., 2016;-
887482;Palicourea viridibractea (Steyerm.) Delprete & J.H.Kirkbr., 2016;-
734905;Rudgea bremekampiana Steyerm., 1967;-
887440;Rudgea pungens (Steyerm.) C.M.Taylor, Bruniera & Zappi, 2015;-
830296;Douarrea alba Montrouz., 1860;-
706698;Psathura borbonica J.F.Gmel., 1792;-
707206;Psathura borbonica var. borbonica J.F.Gmel., 1792;-
707162;Psathura borbonica var. angustifolia (Cordem.) Verdc., 1983;-
707163;Psathura borbonica var. intermedia Verdc., 1983;-
447533;Psychotria adamsonii Fosberg, 1939;-
671502;Psychotria amieuensis Guillaumin, 1929;-
672192;Psychotria ammericola Guillaumin, 1957;-
734835;Psychotria antenniformis Steyerm., 1981;-
830122;Psychotria artensis (Montrouz.) Guillaumin, 1930;-
447534;Psychotria atricaulis Fosberg, 1983;-
671504;Psychotria baillonii Schltr., 1906;-
672193;Psychotria baladensis (Baill.) Guillaumin, 1930;-
830154;Psychotria belepensis Barrabé & Mouly;-
945045;Psychotria boiviniana (Baill.) Razafim. & B.Bremer, 2014;-
671506;Psychotria bourailensis Guillaumin, 1930;-
671507;Psychotria brachylaena (Baill.) Guillaumin, 1930;-
671508;Psychotria calliantha (Baill.) Guillaumin, 1930;-
671883;Psychotria calorhamnus (Baill.) Ruhsam, 2008;-
671509;Psychotria calothyrsa (Baill.) Guillaumin;-
672424;Psychotria canalensis (Baill.) Guillaumin, 1930;-
671510;Psychotria cardiochlamys (Baill.) Schltr., 1905;-
807489;Psychotria comorensis Bremek., 1963;-
671513;Psychotria comptonii S.Moore, 1921;-
447535;Psychotria cookei J.W.Moore, 1963;-
671514;Psychotria coptosperma (Baill.) Guillaumin, 1930;-
671516;Psychotria declieuxioides S.Moore, 1921;-
671518;Psychotria deverdiana Guillaumin, 1930;-
671520;Psychotria faguetii (Baill.) Schltr., 1906;-
830168;Psychotria fambartiae Barrabé, 2014;-
671521;Psychotria ferdinandimuelleri Guillaumin;-
779712;Psychotria ficigemma DC., 1830;-
448559;Psychotria florencei Lorence & W.L.Wagner, 2005;-
447537;Psychotria franchetiana (Drake) Drake, 1890;-
671523;Psychotria frondosa S.Moore, 1921;-
671524;Psychotria fuscopilosa Schltr., 1906;-
672476;Psychotria gabriellae (Baill.) Guillaumin, 1930;-
448560;Psychotria gagneorum Lorence & W.L.Wagner, 2005;-
671525;Psychotria gneissica S.Moore, 1921;-
671526;Psychotria goniocarpa (Baill.) Guillaumin, 1930;-
447538;Psychotria grantii Fosberg, 1937;-
830155;Psychotria guillauminiana Barrabé & Mouly, 2013;-
447539;Psychotria hivaoana Fosberg, 1939;-
830263;Psychotria hootmawaapensis Barrabé & J.Florence;-
671527;Psychotria ianthina Guillaumin, 1944;-
830169;Psychotria ireneae Barrabé, 2014;-
887392;Psychotria labatii Razafim. & B.Bremer, 2014;-
671529;Psychotria lasiantha Schltr. & K.Krause, 1908;-
807490;Psychotria lavanchiei Bremek., 1963;-
447540;Psychotria lepiniana (Baill. ex Drake) Drake, 1890;-
671532;Psychotria leratii Guillaumin, 1929;-
671533;Psychotria leucantha Schltr. & K.Krause, 1908;-
672196;Psychotria lycioides (Baill.) Guillaumin, 1930;-
671535;Psychotria macroglossa (Baill.) Guillaumin, 1930;-
447541;Psychotria marauensis Fosberg & J.Florence, 1983;-
447542;Psychotria marchionica Drake, 1890;-
672425;Psychotria microglossa (Baill.) Guillaumin, 1919;-
671674;Psychotria micromyrtus (Baill.) Schltr., 1906;-
672197;Psychotria monanthos (Baill.) Schltr., 1905;-
830156;Psychotria montrouzieri Barrabé & J.Florence;-
447543;Psychotria mumfordiana F.Br., 1935;-
671675;Psychotria nathaliae (Baill.) Guillaumin, 1930;-
671676;Psychotria nekouana (Baill.) Guillaumin, 1930;-
921595;Psychotria neodouarrei Barrabé & A.Martini, 2018;-
946462;Psychotria niauensis Butaud & J.Florence, 2020;-
830164;Psychotria nigotei Barrabé, 2014;-
671677;Psychotria nummularioides Baill. ex Guillaumin;-
448570;Psychotria oliveri Lorence & W.L.Wagner, 2005;-
671679;Psychotria oua-tilouensis Guillaumin, 1957;-
671680;Psychotria oubatchensis Schltr., 1906;-
672199;Psychotria pancheri (Baill.) Schltr., 1906;-
851490;Psychotria paulae J.-Y.Mey., Lorence & J.Florence, 2017;-
734879;Psychotria perferruginea Steyerm., 1981;-
671684;Psychotria pininsularis Guillaumin, 1957;-
671685;Psychotria poissoniana (Baill.) A.P.Davis, 2008;-
672201;Psychotria pseudomicrodaphne Baill. ex Guillaumin;-
671686;Psychotria pubituba S.Moore, 1921;-
672477;Psychotria pulchrebracteata Guillaumin, 1921;-
447544;Psychotria raiateensis J.W.Moore, 1933;-
447545;Psychotria raivavaensis Fosberg, 1937;-
447546;Psychotria rapensis F.Br., 1935;-
672202;Psychotria roseotincta S.Moore, 1921;-
671688;Psychotria rosmarinifolia (Baill.) Schltr., 1906;-
671689;Psychotria rubefacta (S.Moore) Guillaumin, 1930;-
672203;Psychotria rupicola (Baill.) Schltr., 1906;-
830292;Psychotria sagittalis (Baill.) Guillaumin ex Barrabé & J.Florence;-
671691;Psychotria saltiensis (S.Moore) Guillaumin, 1930;-
448571;Psychotria schaeferi Lorence & W.L.Wagner, 2005;-
671692;Psychotria schlechteriana K.Krause, 1908;-
672204;Psychotria schumanniana Schltr., 1906;-
671693;Psychotria semperflorens (Pancher ex Beauvis.) Guillaumin;-
830157;Psychotria spachiana (Baill.) Guillaumin ex Barrabé & Mouly;-
447547;Psychotria speciosa G.Forst., 1786;-
447548;Psychotria tahitensis (Drake) Drake, 1890;-
447549;Psychotria taupotinii F.Br., 1935;-
447550;Psychotria temehaniensis J.W.Moore, 1933;-
448572;Psychotria temetiuensis Lorence & W.L.Wagner, 2005;-
630515;Psychotria tenuifolia Sw., 1788;-
672206;Psychotria toninensis S.Moore, 1921;-
447551;Psychotria toviana F.Br., 1935;-
851489;Psychotria trichocalyx (Drake) Fosberg ex J.-Y.Mey., Lorence & J.Florence, 2017;-
671699;Psychotria trisulcata (Baill.) Guillaumin, 1930;-
447553;Psychotria tubuaiensis Fosberg, 1937;-
448573;Psychotria uahukensis Lorence & W.L.Wagner, 2005;-
448574;Psychotria uapoensis Lorence & W.L.Wagner, 2005;-
830167;Psychotria veillonii Barrabé, 2014;-
671700;Psychotria vieillardii (Baill.) Guillaumin, 1930;-
672426;Psychotria wagapensis Guillaumin, 1944;-
887363;Rubieae Baill., 1880;-
189539;Asperula L., 1753;-
84296;Asperula aristata L.f., 1782;-
131758;Asperula aristata subsp. aristata L.f., 1782;-
131762;Asperula aristata subsp. oreophila (Briq.) Hayek, 1924;-
84297;Asperula arvensis L., 1753;-
84299;Asperula capillacea (Lange) R.Vilm., 1975;-
84306;Asperula cynanchica L., 1753;-
84310;Asperula hexaphylla All., 1785;-
84311;Asperula hirta Ramond, 1800;-
84312;Asperula laevigata L., 1767;-
84316;Asperula occidentalis Rouy, 1903;-
84319;Asperula purpurea (L.) Ehrend., 1973;-
131774;Asperula purpurea subsp. purpurea (L.) Ehrend., 1973;-
84320;Asperula pyrenaica L., 1753;-
84328;Asperula taurina L., 1753;-
131775;Asperula taurina subsp. taurina L., 1753;-
84330;Asperula tinctoria L., 1753;-
971572;Callipeltis Steven, 1828;-
971573;Callipeltis cucullaris (L.) DC., 1830;-
191279;Crucianella L., 1753;-
93295;Crucianella angustifolia L., 1753;-
93297;Crucianella latifolia L., 1753;-
93298;Crucianella maritima L., 1753;-
611130;Crucianella patula L., 1753;-
191280;Cruciata Mill., 1754;-
93307;Cruciata glabra (L.) Ehrend., 1958;-
922956;Cruciata glabra var. glabra (L.) Ehrend., 1958;-
145772;Cruciata glabra var. hirticaulis (Beck) Soó, 1961;-
93308;Cruciata laevipes Opiz, 1852;-
93309;Cruciata pedemontana (Bellardi) Ehrend., 1958;-
145773;Cruciata pedemontana var. pedemontana (Bellardi) Ehrend., 1958;-
145774;Cruciata pedemontana var. procumbens (Asch.) Natali & Dutartre, 1995;-
192690;Galium L., 1753;-
99366;Galium album Mill., 1768;-
99372;Galium anisophyllon Vill., 1779;-
99373;Galium aparine L., 1753;-
99376;Galium arenarium Loisel., 1806;-
99378;Galium aristatum L., 1762;-
99381;Galium atrovirens Lapeyr., 1818;-
99390;Galium boreale L., 1753;-
159916;Galium caprarium Natali, 1998;-
99396;Galium cespitosum Lam., 1792;-
99399;Galium cinereum All., 1773;-
99401;Galium cometorhizon Lapeyr., 1818;-
99406;Galium corrudifolium Vill., 1779;-
99407;Galium corsicum Spreng., 1827;-
99410;Galium debile Desv., 1818;Oui
99414;Galium divaricatum Pourr. ex Lam., 1788;-
99418;Galium elongatum C.Presl, 1822;-
717208;Galium estebanii Sennen, 1936;-
99423;Galium fleurotii Jord., 1849;-
99429;Galium glaucum L., 1753;-
631045;Galium guadalupense (Spreng.) Govaerts, 2012;-
99593;Galium x albertii Rouy, 1903;-
99596;Galium x bechii Sennen, 1912;-
99597;Galium x carmineum Beauverd, 1937;-
99598;Galium x centroniae Cariot, 1879;-
99599;Galium x dangeardii Foucaud & Jousset, 1898;-
99601;Galium x digeneum A.Kern., 1876;-
99602;Galium x effulgens Beck, 1893;-
99603;Galium x fictum E.G.Camus, 1903;-
99604;Galium x grenchense Lüscher, 1904;-
99610;Galium x mouretii Sennen, 1901;-
99615;Galium x polgarii Soó, 1955;-
99616;Galium x pomeranicum Retz., 1795;-
967325;Galium x pomeranicum nothovar. guillemotii (Corb.) B.Touss. & Lambinon, 2012;-
967328;Galium x pomeranicum nothovar. pomeranicum Retz., 1795;-
99617;Galium x preissmannii Hayek, 1912;-
99618;Galium x retzii Bouchard, 1951;-
99619;Galium x simonii Rouy, 1903;-
99624;Galium x viciosorum Sennen & Pau, 1915;-
99453;Galium laevigatum L., 1763;-
99457;Galium lucidum All., 1773;-
99461;Galium maritimum L., 1767;-
99465;Galium megalospermum All., 1785;-
99470;Galium minutulum Jord., 1846;-
99473;Galium mollugo L., 1753;-
99479;Galium murale (L.) All., 1785;-
99482;Galium neglectum Le Gall ex Gren., 1850;-
997255;Galium obliquum Vill., 1779;-
99488;Galium odoratum (L.) Scop., 1771;-
99494;Galium palustre L., 1753;Oui
99495;Galium papillosum Lapeyr., 1813;-
718356;Galium papillosum subsp. papillosum Lapeyr., 1813;-
99496;Galium parisiense L., 1753;-
99507;Galium pseudohelveticum Ehrend., 1960;-
99511;Galium pumilum Murray, 1770;-
99513;Galium pusillum L., 1753;-
99514;Galium pyrenaicum Gouan, 1773;-
99518;Galium rotundifolium L., 1753;-
99521;Galium rubioides L., 1753;-
99529;Galium saxatile L., 1753;-
99530;Galium saxosum (Chaix) Breistr., 1948;-
99533;Galium scabrum L., 1753;-
99535;Galium schmidtii Arrigoni, 1973;-
99541;Galium setaceum Lam., 1788;-
99549;Galium spurium L., 1753;-
134936;Galium spurium subsp. spurium L., 1753;-
99552;Galium sylvaticum L., 1762;-
99554;Galium tendae Rchb.f., 1855;-
611697;Galium timeroyi x Galium verum ;-
99561;Galium timeroyi Jord., 1846;-
99566;Galium tricornutum Dandy, 1957;-
99567;Galium trifidum L., 1753;-
762157;Galium trifidum subsp. trifidum L., 1753;-
762156;Galium trifidum subsp. halophilum (Fernald & Wiegand) Puff, 1976;-
159906;Galium triflorum Michx., 1803;-
99570;Galium uliginosum L., 1753;Oui
99580;Galium verrucosum Huds., 1767;-
99581;Galium verticillatum Danthoine ex Lam., 1788;-
99582;Galium verum L., 1753;-
134957;Galium verum subsp. verum L., 1753;-
147342;Galium verum var. verum L., 1753;-
147341;Galium verum var. maritimum DC., 1805;-
134958;Galium verum subsp. wirtgenii (F.W.Schultz) Oborny, 1885;-
606944;Mericarpaea Boiss., 1843;-
610634;Mericarpaea vaillantioides Boiss., 1843;-
196186;Phuopsis (Griseb.) Benth. & Hook.f., 1873;-
160310;Phuopsis stylosa (Trin.) Benth. & Hook.f., 1876;-
197280;Rubia L., 1753;-
118916;Rubia peregrina L., 1753;-
140175;Rubia peregrina subsp. peregrina L., 1753;-
140174;Rubia peregrina subsp. longifolia (Poir.) O.Bolòs, 1969;-
140176;Rubia peregrina subsp. requienii (Duby) Cardona & Sierra, 1981;-
118920;Rubia tinctorum L., 1753;-
197629;Sherardia L., 1753;-
123164;Sherardia arvensis L., 1753;-
198846;Valantia L., 1753;-
128365;Valantia hispida L., 1759;-
128367;Valantia muralis L., 1753;-
607025;x Galiasperula ;-
611632;Asperula cynanchica x Galium glaucum ;-
630618;Schradera exotica (J.F.Gmel.) Standl., 1929;-
847905;Spermacoceae Bercht. & J. Presl, 1820;-
773983;Kadua grantii (Fosberg) W.L.Wagner & Lorence, 2005;-
773975;Kadua lichtlei Lorence & W.L.Wagner, 2011;-
773978;Kadua lucei (Lorence & J.Florence) W.L.Wagner & Lorence, 2005;-
773980;Kadua nukuhivensis (Lorence & J.Florence) W.L.Wagner & Lorence, 2005;-
453487;Kadua raiateensis J.W.Moore, 1933;-
453488;Kadua rapensis F.Br., 1935;-
773981;Kadua tahuatensis (Lorence & J.Florence) W.L.Wagner & Lorence, 2005;-
630091;Manettia dominicensis Wernham, 1919;-
674331;Oldenlandia imberbis Guillaumin, 1915;-
447559;Spermacoce alata Aubl., 1775;-
630713;Spermacoce densiflora (DC.) Liogier, 1988;-
630714;Spermacoce dussii (Standl.) R.A.Howard, 1988;-
847906;Spermacoce tenuior L., 1753;-
847697;Spermacoce xanthophylla (Bremek.) Govaerts, 1996;-
887364;Theligoneae Baill., 1872;-
198386;Theligonum L., 1753;-
126268;Theligonum cynocrambe L., 1753;-
187314;Geraniales Juss. ex Bercht. & J.Presl, 1820;-
187316;Geraniaceae Juss., 1789;-
192318;Erodium L'Hér., 1789;-
96876;Erodium acaule (L.) Bech. & Thell., 1928;-
96880;Erodium alnifolium Guss., 1828;-
717751;Erodium boissieri Coss., 1873;-
96887;Erodium botrys (Cav.) Bertol., 1817;-
96888;Erodium brachycarpum (Godr.) Thell., 1918;-
96893;Erodium chium (L.) Willd., 1794;-
96894;Erodium ciconium (L.) L'Hér., 1789;-
96895;Erodium cicutarium (L.) L'Hér., 1789;-
134238;Erodium cicutarium subsp. cicutarium (L.) L'Hér., 1789;-
146508;Erodium cicutarium var. cicutarium (L.) L'Hér., 1789;-
146507;Erodium cicutarium var. arenarium (Jord.) Rouy, 1897;-
619409;Erodium cicutarium subsp. bipinnatum (Cav.) Tourlet, 1907;-
134239;Erodium cicutarium subsp. dunense Andreas, 1947;-
96897;Erodium corsicum Léman, 1805;-
96902;Erodium foetidum (L.) L'Hér., 1802;-
96904;Erodium glandulosum (Cav.) Willd., 1800;-
717177;Erodium glaucophyllum (L.) L'Hér., 1789;-
96908;Erodium gruinum (L.) L'Hér., 1789;-
976804;Erodium hoefftianum C.A.Mey., 1850;-
96957;Erodium x anaristatum Andreas, 1946;-
96959;Erodium x fallax Jord., 1852;-
96960;Erodium x verbenifolium Delile, 1847;-
96911;Erodium laciniatum (Cav.) Willd., 1800;-
96912;Erodium lebelii Jord., 1852;-
96916;Erodium lucidum Lapeyr., 1813;-
96919;Erodium malacoides (L.) L'Hér., 1789;-
96921;Erodium manescavii Coss., 1847;-
96923;Erodium maritimum (L.) L'Hér., 1789;-
96925;Erodium moschatum (L.) L'Hér., 1789;-
976787;Erodium nervulosum L'Hér., 1802;-
717752;Erodium neuradifolium Delile ex Godr., 1853;-
96939;Erodium rodiei (Braun-Blanq.) Poirion, 1964;-
717178;Erodium rupicola Boiss., 1840;-
96942;Erodium salzmannii Delile, 1838;-
96943;Erodium sebaceum Delile, 1839;-
717753;Erodium stellatum Delile, 1839;-
192773;Geranium L., 1753;-
100024;Geranium argenteum L., 1756;-
100033;Geranium bohemicum L., 1756;-
100042;Geranium cinereum Cav., 1787;-
100045;Geranium columbinum L., 1753;-
717761;Geranium core-core Steud., 1856;-
100052;Geranium dissectum L., 1755;-
100053;Geranium divaricatum Ehrh., 1792;-
100059;Geranium endressii J.Gay, 1832;-
717211;Geranium herrerae R.Knuth, 1930;-
100071;Geranium ibericum Cav., 1787;-
100172;Geranium x hybridum Hausskn., 1885;-
100175;Geranium x lindavicum H.Sund. ex Knuth, 1912;-
100176;Geranium x luganense Chenevard, 1903;-
100178;Geranium x magnificum Hyl., 1961;-
100179;Geranium x oenense Borbás ex Knuth, 1912;-
100181;Geranium x oxonianum Yeo, 1985;-
100076;Geranium lanuginosum Lam., 1788;-
100085;Geranium lucidum L., 1753;-
100087;Geranium macrorrhizum L., 1753;-
100088;Geranium maderense Yeo, 1969;-
100104;Geranium molle L., 1753;-
100109;Geranium nodosum L., 1753;-
100114;Geranium palustre L., 1756;Oui
100120;Geranium phaeum L., 1753;-
100128;Geranium pratense L., 1753;-
100132;Geranium purpureum Vill., 1786;-
100133;Geranium pusillum L., 1759;-
100136;Geranium pyrenaicum Burm.f., 1759;-
135065;Geranium pyrenaicum subsp. pyrenaicum Burm.f., 1759;-
100141;Geranium rivulare Vill., 1779;-
100142;Geranium robertianum L., 1753;-
100144;Geranium rotundifolium L., 1753;-
100149;Geranium sanguineum L., 1753;-
