CD_HAB,LB_CODE,LB_HAB_FR,LB_NOM,CD_NOM
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Knautia arvernensis,104517
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Impatiens noli-tangere,103553
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Alnus glutinosa,81569
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Lamium maculatum,104889
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Fraxinus excelsior,98921
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Luzula sylvatica,106863
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Athyrium filix-femina,84999
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Ranunculus aconitifolius,116902
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Prunus padus,116109
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Filipendula ulmaria,98717
31696,57c-102,Ranunculo aconitifolii-Alnetum glutinosae,Chrysosplenium oppositifolium,91120
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Heracleum sphondylium,101300
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Convallaria majalis,92282
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Polygonatum multiflorum,114611
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Loncomelos pyrenaicus,106546
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Plagiomnium undulatum,4946
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Viburnum opulus,129087
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Carpinus betulus,89200
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Quercus robur,116759
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Eurhynchium striatum,5873
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Salix caprea,119977
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Luzula pilosa,106854
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Deschampsia cespitosa,94626
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Festuca heterophylla,98280
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Poa trivialis,114416
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Ficaria verna,98651
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Potentilla sterilis,115655
31697,NA,Ulmo minoris-Fraxinetalia excelsioris,Acer campestre,79734
31698,NA,Fraxino excelsioris-Quercion roboris,Angelica sylvestris,82738
31698,NA,Fraxino excelsioris-Quercion roboris,Allium ursinum,81541
31698,NA,Fraxino excelsioris-Quercion roboris,Narcissus pseudonarcissus,109297
31698,NA,Fraxino excelsioris-Quercion roboris,Neottia ovata,109507
31698,NA,Fraxino excelsioris-Quercion roboris,Cardamine pratensis,87964
31698,NA,Fraxino excelsioris-Quercion roboris,Plagiomnium undulatum,4946
31698,NA,Fraxino excelsioris-Quercion roboris,Silene dioica,123471
31698,NA,Fraxino excelsioris-Quercion roboris,Rumex sanguineus,119585
31698,NA,Fraxino excelsioris-Quercion roboris,Valeriana officinalis,128419
31698,NA,Fraxino excelsioris-Quercion roboris,Primula elatior,115865
31698,NA,Fraxino excelsioris-Quercion roboris,Kindbergia praelonga,434442
31698,NA,Fraxino excelsioris-Quercion roboris,Stachys sylvatica,124814
31698,NA,Fraxino excelsioris-Quercion roboris,Glechoma hederacea,100310
31698,NA,Fraxino excelsioris-Quercion roboris,Colchicum autumnale,92127
31698,NA,Fraxino excelsioris-Quercion roboris,Corydalis solida,92594
31698,NA,Fraxino excelsioris-Quercion roboris,Anemone ranunculoides,82656
31698,NA,Fraxino excelsioris-Quercion roboris,Ranunculus auricomus,116936
31698,NA,Fraxino excelsioris-Quercion roboris,Isopyrum thalictroides,103917
31698,NA,Fraxino excelsioris-Quercion roboris,Rubus adscitus,118932
31698,NA,Fraxino excelsioris-Quercion roboris,Rubus ambulans,717457
31698,NA,Fraxino excelsioris-Quercion roboris,Rubus conspicuus,119029
31698,NA,Fraxino excelsioris-Quercion roboris,Rubus flaccidifolius,788906
31698,NA,Fraxino excelsioris-Quercion roboris,Rubus flexuosus,119092
31698,NA,Fraxino excelsioris-Quercion roboris,Rubus macrophyllus,119201
31698,NA,Fraxino excelsioris-Quercion roboris,Rubus phyllostachys,119264
31698,NA,Fraxino excelsioris-Quercion roboris,Rubus sulcatus,119354
31698,NA,Fraxino excelsioris-Quercion roboris,Filipendula ulmaria,98717
31698,NA,Fraxino excelsioris-Quercion roboris,Ribes rubrum,117774
31699,NA,Scillo bifoliae-Quercenion roboris,Scilla bifolia,121606
31699,NA,Scillo bifoliae-Quercenion roboris,Loncomelos pyrenaicus,106546
31699,NA,Scillo bifoliae-Quercenion roboris,Neottia nidus-avis,109506
31699,NA,Scillo bifoliae-Quercenion roboris,Campanula trachelium,87742
31699,NA,Scillo bifoliae-Quercenion roboris,Lonicera xylosteum,106595
31699,NA,Scillo bifoliae-Quercenion roboris,Daphne mezereum,94435
31699,NA,Scillo bifoliae-Quercenion roboris,Asarum europaeum,84230
31699,NA,Scillo bifoliae-Quercenion roboris,Carex flacca,88510
31699,NA,Scillo bifoliae-Quercenion roboris,Rubus condensatus,119026
31699,NA,Scillo bifoliae-Quercenion roboris,Rubus distractus,717470
31699,NA,Scillo bifoliae-Quercenion roboris,Rubus foliosus,119093
31699,NA,Scillo bifoliae-Quercenion roboris,Rubus rudis,119312
31699,NA,Scillo bifoliae-Quercenion roboris,Rubus tereticaulis,119359
31699,NA,Scillo bifoliae-Quercenion roboris,Rubus vestitus,119381
31699,NA,Scillo bifoliae-Quercenion roboris,Ribes uva-crispa,117787
31535,F57a-19,Cardamino chelidoniae-Buxetum sempervirentis,Ilex aquifolium,103514
31535,F57a-19,Cardamino chelidoniae-Buxetum sempervirentis,Cardamine chelidonia,87906
31535,F57a-19,Cardamino chelidoniae-Buxetum sempervirentis,Buxus sempervirens,87143
31535,F57a-19,Cardamino chelidoniae-Buxetum sempervirentis,Taxus baccata,125816
31535,F57a-19,Cardamino chelidoniae-Buxetum sempervirentis,Lathyrus venetus,105279
31535,F57a-19,Cardamino chelidoniae-Buxetum sempervirentis,Alnus cordata,81567
31535,F57a-19,Cardamino chelidoniae-Buxetum sempervirentis,Fraxinus ornus,98933
31535,F57a-19,Cardamino chelidoniae-Buxetum sempervirentis,Carex digitata,88470
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Sanicula europaea,120772
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Ilex aquifolium,103514
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Allium ursinum,81541
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Lactuca muralis,610995
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Cardamine chelidonia,87906
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Moehringia trinervia,108698
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Taxus baccata,125816
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Galium odoratum,99488
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Geranium nodosum,100109
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Geranium robertianum,100142
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Lilium martagon,105989
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Melica uniflora,107880
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Poa nemoralis,114297
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Dryopteris filix-mas,95567
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Polystichum setiferum,115076
31536,F57a-20,Asperulo odoratae-Taxetum baccatae,Acer monspessulanum,79763
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Allium pendulinum,81473
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Cardamine impatiens,87933
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Buxus sempervirens,87143
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Stellaria nemorum,125021
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Stellaria nemorum subsp. montana,141461
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Alnus cordata,81567
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Castanea sativa,89304
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Cymbalaria hepaticifolia,93762
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Ulmus glabra,128169
31537,F57a-21,Stellario montanae-Buxetum sempervirentis,Saxifraga rotundifolia,121177
31538,NA,Cyclamino repandi-Fraxinenion orni,Oenanthe pimpinelloides,109893
31538,NA,Cyclamino repandi-Fraxinenion orni,Hieracium taurinense,102633
31538,NA,Cyclamino repandi-Fraxinenion orni,Lonicera etrusca,106565
31538,NA,Cyclamino repandi-Fraxinenion orni,Arbutus unedo,83481
31538,NA,Cyclamino repandi-Fraxinenion orni,Astragalus glycyphyllos,84843
31538,NA,Cyclamino repandi-Fraxinenion orni,Quercus pubescens,116751
31538,NA,Cyclamino repandi-Fraxinenion orni,Fraxinus ornus,98933
31538,NA,Cyclamino repandi-Fraxinenion orni,Viola alba,129492
31539,F57a-22,Digitali luteae-Castanetum sativae,Sanicula europaea,120772
31539,F57a-22,Digitali luteae-Castanetum sativae,Hedera helix,100787
31539,F57a-22,Digitali luteae-Castanetum sativae,Moehringia trinervia,108698
31539,F57a-22,Digitali luteae-Castanetum sativae,Arbutus unedo,83481
31539,F57a-22,Digitali luteae-Castanetum sativae,Erica arborea,96659
31539,F57a-22,Digitali luteae-Castanetum sativae,Cyclamen repandum,93710
31539,F57a-22,Digitali luteae-Castanetum sativae,Lathyrus venetus,105279
31539,F57a-22,Digitali luteae-Castanetum sativae,Alnus cordata,81567
31539,F57a-22,Digitali luteae-Castanetum sativae,Castanea sativa,89304
31539,F57a-22,Digitali luteae-Castanetum sativae,Quercus ilex,116704
31539,F57a-22,Digitali luteae-Castanetum sativae,Rubia peregrina,118916
31539,F57a-22,Digitali luteae-Castanetum sativae,Geranium nodosum,100109
31539,F57a-22,Digitali luteae-Castanetum sativae,Teucrium scorodonia,126035
31539,F57a-22,Digitali luteae-Castanetum sativae,Salvia glutinosa,120643
31539,F57a-22,Digitali luteae-Castanetum sativae,Digitalis lutea,94945
31539,F57a-22,Digitali luteae-Castanetum sativae,Euphorbia dulcis,97502
31539,F57a-22,Digitali luteae-Castanetum sativae,Hypericum androsaemum,103245
31539,F57a-22,Digitali luteae-Castanetum sativae,Luzula forsteri,106828
31539,F57a-22,Digitali luteae-Castanetum sativae,Brachypodium sylvaticum,86305
31539,F57a-22,Digitali luteae-Castanetum sativae,Festuca heterophylla,98280
31539,F57a-22,Digitali luteae-Castanetum sativae,Asplenium onopteris,84513
31539,F57a-22,Digitali luteae-Castanetum sativae,Pteridium aquilinum,116265
31539,F57a-22,Digitali luteae-Castanetum sativae,Polystichum setiferum,115076
31539,F57a-22,Digitali luteae-Castanetum sativae,Helleborus argutifolius,101182
31539,F57a-22,Digitali luteae-Castanetum sativae,Ranunculus lanuginosus,117087
31539,F57a-22,Digitali luteae-Castanetum sativae,Fragaria vesca,98865
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Tanacetum corymbosum,125460
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Hieracium laevigatum,102115
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Hieracium umbellatum,102671
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Dicranum scoparium,4754
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Dicranella heteromalla,4446
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Cytisus scoparius,94164
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Lathyrus linifolius,105214
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Carpinus betulus,89200
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Quercus petraea,521658
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Galium glaucum,99429
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Hypnum cupressiforme,6033
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Teucrium scorodonia,126035
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Stachys recta,124805
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Melampyrum pratense,107795
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Veronica officinalis,128938
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Hypericum pulchrum,103320
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Luzula luzuloides,106840
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Agrostis capillaris,80591
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Anthoxanthum odoratum,82922
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Avenella flexuosa,85418
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Festuca ovina,98425
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Holcus mollis,102901
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Crataegus laevigata,92864
31540,F57b-08,Hieracio glaucini-Quercetum petraeae,Rosa corymbifera,118121
31541,NA,Hyperico montani-Quercion petraeae,Conopodium majus,92242
31541,NA,Hyperico montani-Quercion petraeae,Ruscus aculeatus,119698
31541,NA,Hyperico montani-Quercion petraeae,Hieracium fragile,101987
31541,NA,Hyperico montani-Quercion petraeae,Silene nutans,123568
31541,NA,Hyperico montani-Quercion petraeae,Primula veris,115918
31541,NA,Hyperico montani-Quercion petraeae,Genista pilosa,99798
31541,NA,Hyperico montani-Quercion petraeae,Genista sagittalis,99810
31541,NA,Hyperico montani-Quercion petraeae,Trifolium medium,127382
31541,NA,Hyperico montani-Quercion petraeae,Castanea sativa,89304
31541,NA,Hyperico montani-Quercion petraeae,Quercus pubescens,116751
31541,NA,Hyperico montani-Quercion petraeae,Betonica officinalis,85852
31541,NA,Hyperico montani-Quercion petraeae,Clinopodium vulgare,91912
31541,NA,Hyperico montani-Quercion petraeae,Luzula forsteri,106828
31541,NA,Hyperico montani-Quercion petraeae,Anthoxanthum odoratum,82922
31541,NA,Hyperico montani-Quercion petraeae,Poa nemoralis,114297
31541,NA,Hyperico montani-Quercion petraeae,Aquilegia vulgaris,83267
31541,NA,Hyperico montani-Quercion petraeae,Fragaria vesca,98865
31541,NA,Hyperico montani-Quercion petraeae,Potentilla erecta,115470
31542,F57b-09,Conopodio majoris-Quercetum roboris,Phyteuma gallicum,113376
31542,F57b-09,Conopodio majoris-Quercetum roboris,Pulmonaria longifolia,116416
31542,F57b-09,Conopodio majoris-Quercetum roboris,Dicranum scoparium,4754
31542,F57b-09,Conopodio majoris-Quercetum roboris,Lonicera periclymenum,106581
31542,F57b-09,Conopodio majoris-Quercetum roboris,Calluna vulgaris,87501
31542,F57b-09,Conopodio majoris-Quercetum roboris,Cytisus scoparius,94164
31542,F57b-09,Conopodio majoris-Quercetum roboris,Genista pilosa,99798
31542,F57b-09,Conopodio majoris-Quercetum roboris,Castanea sativa,89304
31542,F57b-09,Conopodio majoris-Quercetum roboris,Quercus petraea,521658
31542,F57b-09,Conopodio majoris-Quercetum roboris,Quercus robur,116759
31542,F57b-09,Conopodio majoris-Quercetum roboris,Pseudoscleropodium purum,5922
31542,F57b-09,Conopodio majoris-Quercetum roboris,Teucrium scorodonia,126035
31542,F57b-09,Conopodio majoris-Quercetum roboris,Betonica officinalis,85852
31542,F57b-09,Conopodio majoris-Quercetum roboris,Clinopodium vulgare,91912
31542,F57b-09,Conopodio majoris-Quercetum roboris,Origanum vulgare,111289
31542,F57b-09,Conopodio majoris-Quercetum roboris,Veronica officinalis,128938
31542,F57b-09,Conopodio majoris-Quercetum roboris,Viola riviniana,129669
31542,F57b-09,Conopodio majoris-Quercetum roboris,Luzula campestris,106818
31542,F57b-09,Conopodio majoris-Quercetum roboris,Anthoxanthum odoratum,82922
31542,F57b-09,Conopodio majoris-Quercetum roboris,Avenella flexuosa,85418
31542,F57b-09,Conopodio majoris-Quercetum roboris,Festuca filiformis,98228
31542,F57b-09,Conopodio majoris-Quercetum roboris,Asplenium adiantum-nigrum,84458
31542,F57b-09,Conopodio majoris-Quercetum roboris,Pteridium aquilinum,116265
31542,F57b-09,Conopodio majoris-Quercetum roboris,Potentilla micrantha,115554
31542,F57b-09,Conopodio majoris-Quercetum roboris,Rosa canina,118073
31543,F57b-10,Lathyro montani-Quercetum petraeae,Lapsana communis,105017
31543,F57b-10,Lathyro montani-Quercetum petraeae,Phyteuma pyrenaicum,113397
31543,F57b-10,Lathyro montani-Quercetum petraeae,Silene nutans,123568
31543,F57b-10,Lathyro montani-Quercetum petraeae,Silene vulgaris,123683
31543,F57b-10,Lathyro montani-Quercetum petraeae,Calluna vulgaris,87501
31543,F57b-10,Lathyro montani-Quercetum petraeae,Vaccinium myrtillus,128345
31543,F57b-10,Lathyro montani-Quercetum petraeae,Cytisus scoparius,94164
31543,F57b-10,Lathyro montani-Quercetum petraeae,Genista pilosa,99798
31543,F57b-10,Lathyro montani-Quercetum petraeae,Corylus avellana,92606
31543,F57b-10,Lathyro montani-Quercetum petraeae,Quercus petraea,521658
31543,F57b-10,Lathyro montani-Quercetum petraeae,Teucrium scorodonia,126035
31543,F57b-10,Lathyro montani-Quercetum petraeae,Betonica officinalis,85852
31543,F57b-10,Lathyro montani-Quercetum petraeae,Prunella grandiflora,115993
31543,F57b-10,Lathyro montani-Quercetum petraeae,Prunella hastifolia,115994
31543,F57b-10,Lathyro montani-Quercetum petraeae,Veronica officinalis,128938
31543,F57b-10,Lathyro montani-Quercetum petraeae,Anthoxanthum odoratum,82922
31543,F57b-10,Lathyro montani-Quercetum petraeae,Avenella flexuosa,85418
31543,F57b-10,Lathyro montani-Quercetum petraeae,Festuca rubra,98512
31543,F57b-10,Lathyro montani-Quercetum petraeae,Holcus mollis,102901
31543,F57b-10,Lathyro montani-Quercetum petraeae,Poa nemoralis,114297
31543,F57b-10,Lathyro montani-Quercetum petraeae,Pteridium aquilinum,116265
31543,F57b-10,Lathyro montani-Quercetum petraeae,Helleborus viridis,101202
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Hedera helix,100787
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Ilex aquifolium,103514
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Solidago virgaurea,124205
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Prenanthes purpurea,115813
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Lonicera periclymenum,106581
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Vaccinium myrtillus,128345
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Lathyrus linifolius,105214
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Corylus avellana,92606
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Castanea sativa,89304
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Fagus sylvatica,97947
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Quercus petraea,521658
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Teucrium scorodonia,126035
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Hypericum pulchrum,103320
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Viola riviniana,129669
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Avenella flexuosa,85418
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Athyrium filix-femina,84999
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Pteridium aquilinum,116265
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Dryopteris affinis,95547
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Dryopteris affinis subsp. affinis,133968
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Dryopteris affinis subsp. borreri,133969
31544,F57b-11,Dryopterido borreri-Fagetum sylvaticae,Rubus fruticosus,119097
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Cephalanthera longifolia,89926
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Calluna vulgaris,87501
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Cytisus scoparius,94164
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Genista pilosa,99798
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Fagus sylvatica,97947
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Quercus petraea,521658
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Quercus pubescens,116751
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Clinopodium vulgare,91912
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Digitalis lutea,94945
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Hypericum montanum,103301
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Viola riviniana,129669
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Avenella flexuosa,85418
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Holcus mollis,102901
31545,F57b-12,Digitalo luteae-Quercetum petraeae,Pteridium aquilinum,116265
